fpType,relIndex,absIndex,fpName,smarts
biosmarts,1267,8182,Un8182,"CC(C(C(~O)[O,N])N)O"
biosmarts,1268,8184,Un8184,[OH0]=[CH0](N)[CH1](N)[CH2][OH1]
biosmarts,1269,8185,Un8185,[OH0]=[CH0](N)[CH1]N
biosmarts,1270,8191,Un8191,[#6]~C([CH0]([NH1][CH1](~[#6])[CH0](~[!#1])~O)~[OH0D1])~[!#1]
biosmarts,1271,8192,Un8192,[CH1](~[!#1])[CH1]([CH1]([CH1]([CH1]([CH2]~O)~O)~O)~O)[NH1][CH0](~[CH3D1])~[OH0D1]
biosmarts,1272,8197,Un8197,[CH2]([CH2]~[!#1])[NH0](~[#6])~[#6]
biosmarts,1273,8200,Un8200,[#6]~C([NH1][CH1]([CH2][CH2][CH0](~[!#1])~O)[CH0](~[!#1])~O)~[OH0D1]
biosmarts,1274,8201,Un8201,[#6]~O[PH0](~O)(~[!#1])[SH0]~[#6]
biosmarts,1275,8202,Un8202,[#6]~Cc(:c:c:c(:c1~[!#1])~[!#1]):c1
biosmarts,1276,8203,Un8203,[#6]~C([CH0](~[!#1])~[!#1])[NH0](~[#6])[CH0](~[!#1])~O
biosmarts,1277,8206,Un8206,[#6]~C[CH0](~[!#1])[OH0][CH1](~[#6])~[#6]
biosmarts,1278,8212,Un8212,[#6]~C[CH2][CH2][CH2][CH0](~O)[OH0]~[#6]
biosmarts,1279,8219,Un8219,[#6]~Oc(:c:c:c:c1~[!#1]):c1~[!#1]
biosmarts,1280,8222,Un8222,[#6]~C([CH1](~[#6])~[!#1])[NH1][CH0](~[#6])~[OH0D1]
biosmarts,1281,8225,Un8225,[#6]~O[CH1]([CH0](~C)(~[#6])~[!#1])~[#6]
biosmarts,1282,8226,Un8226,[#6]~O[CH1]([CH2]~[!#1])[CH2]~[!#1]
biosmarts,1283,8227,Un8227,[#6]~C[CH1]([CH1](~[#6])~[!#1])[NH0](~C)~[!#1]
biosmarts,1284,8229,Un8229,[CH2]([CH1]([CH1]([CH1]([CH1]1~[!#1])~O)~O)[OH0]1)~O
biosmarts,1285,8230,Un8230,[#6]~Cc(:c:c:c(:c1)~[!#1]):c1~[!#1]
biosmarts,1286,8231,Un8231,[#6]~C[NH0]([CH2]~[#6])[CH2]~[#6]
biosmarts,1287,8232,Un8232,[#6]~Cc(:c:c:c:c1~[!#1]):c1~[!#1]
biosmarts,1288,8233,Un8233,[#6]~C([CH1]([CH1]([CH1]([CH1]1[OH0]c(:c:c:c:c2):c2)~O)~O)~O)[OH0]1
biosmarts,1289,8235,Un8235,[#6]~C(~[#6])[CH0](~[!#1])[OH0]~[#6]
biosmarts,1290,8236,Un8236,c(:c:c:c(:c1)[CH0](~[!#1])(~[!#1])~[!#1]):c1
biosmarts,1291,8240,Un8240,[#6]~Oc(:c:c(:c:c1)[CH2]~[!#1]):c1~[!#1]
biosmarts,1292,8241,Un8241,[#6]~N[CH1]([CH2]~[#6])[CH0](~[!#1])~O
biosmarts,1293,8245,Un8245,[#6]~C([CH0](~[!#1])~O)[NH1][CH0]([CH1]([CH1](~[#6])~[!#1])~[!#1])~[OH0D1]
biosmarts,1294,8246,Un8246,c(:c:c(:c([CH0]~[!#1]):c1~[!#1])~[!#1]):c1
biosmarts,1295,8248,Un8248,c(:c:c(:c:c1)~[!#1]):c1[CH1]~[!#1]
biosmarts,1296,8252,Un8252,[#6]~O[CH1]([CH1]([CH1]([CH1]([CH1]1[CH2]~O)~[OH1D1])~[OH1D1])~O)[OH0]1
biosmarts,1297,8253,Un8253,[#6]~N[CH2][CH2][CH2][CH1]~[!#1]
biosmarts,1298,8254,Un8254,c(:c:c(:c:c1)~[!#1]):c1[CH2]~[!#1]
biosmarts,1299,8255,Un8255,[#6]~C([CH1]([CH0](~C)~[!#1])~[!#1])[OH0]~[#6]
biosmarts,1300,8260,Un8260,[CH2]([CH0]([CH2][OH0][CH1]1~[OH0D2])([CH1]1~[OH1D1])~[OH1D1])~[OH1D1]
biosmarts,1301,8261,Un8261,[#6]~Oc(:c:c:c(:c1)~[!#1]):c1~[!#1]
biosmarts,1302,8266,Un8266,[#6]~C[OH0][PH0](~O)(~[!#1])[OH0][CH2]~[#6]
biosmarts,1303,8267,Un8267,[#6]~c(:c(:c:c(:c1)[OH0]~[#6])~[!#1]):c1~[!#1]
biosmarts,1304,8268,Un8268,[#6]~C([CH0](~[!#1])~[!#1])[OH0][CH0](~[!#1])~[#6]
biosmarts,1305,8269,Un8269,[#6]~C[CH2][NH0](~[#6])~[!#1]
biosmarts,1306,8271,Un8271,[#6]~C[CH1]([CH2]~[#6])[OH0]~[#6]
biosmarts,1307,8273,Un8273,[#6]~C[CH1](~[#6])[CH0](~[#6])[CH0](~[!#1])[OH0]~[#6]
biosmarts,1308,8276,Un8276,[#6]~c(:c:c(:c(:c1)~[!#1])~[!#1]):c1~[!#1]
biosmarts,1309,8287,Un8287,[#6]~C[OH0][CH1](~[#6])[OH0][CH1](~[#6])[CH0](~[!#1])~[!#1]
biosmarts,1310,8289,Un8289,c(:c:c:c(:c1)c(:c(:c:c:c2)~[!#1]):c2~[!#1]):c1
biosmarts,1311,8290,Un8290,[#6]~c(:c:c:c(:c1[OH0]~[#6])~[!#1]):c1
biosmarts,1312,8295,Un8295,c(:c(:c:c(:c1[CH1]~[!#1])~[!#1])~[!#1]):c1~[!#1]
biosmarts,1313,8296,Un8296,[#6]~C([CH0]([NH1][CH1]([CH2]c(:c:c:c:c1):c1)[CH0](~[!#1])~O)~[OH0D1])~[!#1]
biosmarts,1314,8297,Un8297,c(:c:c:c(:c1)[CH1](~[#6])~[!#1]):c1
biosmarts,1315,8301,Un8301,[#6]~C[OH0][CH0](~[!#1])[CH1]([CH1](~[#6])~[#6])~[!#1]
biosmarts,1316,8302,Un8302,[#6]~C(c(:c:c:c:c1):c1)[NH0]~[#6]
biosmarts,1317,8303,Un8303,[#6]~C(~[!#1])[CH1](~[#6])[OH0][CH0](~[!#1])~[#6]
biosmarts,1318,8304,Un8304,[#6]~Sc(:c:c:c:c1):c1
biosmarts,1319,8307,Un8307,[#6]~C[OH0][CH0](~[!#1])[CH1](~[#6])[OH0][CH0](~[!#1])~[#6]
biosmarts,1320,8308,Un8308,[CH2]([CH2][OH0][PH0](~O)~O)~[!#1]
biosmarts,1321,8310,Un8310,[#6]~C(c(:c:c:c:c1~[!#1]):c1)~[!#1]
biosmarts,1322,8311,Un8311,c(:c:c(:c:c1~[!#1])[CH2]~[!#1]):c1
biosmarts,1323,8312,Un8312,[CH2]([CH2][CH2]~[!#1])[CH2][CH2][NH1]~[#6]
biosmarts,1324,8313,Un8313,[#6]~C[CH2][CH2][CH2][CH2][CH2][CH2][CH2][CH2][CH0](~O)[OH0]~[#6]
biosmarts,1325,8315,Un8315,[#6]~c(:c:c:c(:c1~[!#1])~[!#1]):c1~[!#1]
biosmarts,1326,8316,Un8316,[#6]~C[OH0][CH0](~[!#1])[CH1]~[!#1]
biosmarts,1327,8318,Un8318,c(:c:c(:c(:c1)[NH0](~[!#1])~[!#1])~[!#1]):c1~[!#1]
biosmarts,1328,8319,Un8319,[CH2]([CH1]([CH0](~[!#1])~O)[NH1][CH0]([CH1]([CH2]~[#6])~[#7])~[OH0D1])~[!#1]
biosmarts,1329,8321,Un8321,c(:c([CH2]~[!#1]):c(:c:c1~[!#1])~[!#1]):c1~[!#1]
biosmarts,1330,8324,Un8324,[#6]~C[CH0](~[#6])([CH0](~[!#1])[OH0]~[#6])~[!#1]
biosmarts,1331,8332,Un8332,[#6]~c(:c(:c:c:c1~[!#1])~[!#1]):c1[OH0]~[#6]
biosmarts,1332,8339,Un8339,[#6]~C([NH1][CH1]([CH2]~[!#1])[CH0](~[!#1])~O)~O
biosmarts,1333,8340,Un8340,[#6]~c(:c:c(:c:c1)[OH0]~[#6]):c1~[!#1]
biosmarts,1334,8341,Un8341,[#6]~C(c(:c:c:c(:c1)~[!#1]):c1)~[!#1]
biosmarts,1335,8342,Un8342,[#6]~C([CH0](~[!#1])~O)[NH1][CH0]([CH1]([CH2]c(:c:c:c:c1):c1)~[#7])~[OH0D1]
biosmarts,1336,8349,Un8349,c(:c(:c:c(:c1~[!#1])~[!#1])[CH0]~[!#1]):c1~[!#1]
biosmarts,1337,8350,Un8350,[#6]~C[CH1]([CH2][NH0](~[#6])~[#6])~[!#1]
biosmarts,1338,8351,Un8351,[#6]~C(~[#6])[CH0](~[!#1])[OH0][CH1](~[#6])~[#6]
biosmarts,1339,8352,Un8352,[#6]~N(~[#6])[CH2][CH2]c(:c:n:c1:c:c:c:c2):c12
biosmarts,1340,8354,Un8354,[#6]~Oc(:c:c(:c:c1~[!#1])~[!#1]):c1
biosmarts,1341,8356,Un8356,[#6]~C[OH0][CH1](~[#6])[OH0][CH0](~[!#1])~[#6]
biosmarts,1342,8359,Un8359,[#6]~C([CH0]([NH1][CH1]([CH2][CH0](~[!#1])~O)[CH0](~[!#1])~O)~O)~N
biosmarts,1343,8360,Un8360,[#6]~C(~[#6])[NH0](~C)~[!#1]
biosmarts,1344,8362,Un8362,c[CH2][CH1]=[CH0]([CH3])[CH3]
biosmarts,1345,8364,Un8364,[CH3][CH2][CH2][CH2][CH2][CH1]=[CH1][CH2][CH1]=[CH1][CH2][CH1]=[CH1][CH2][CH1]
biosmarts,1346,8367,Un8367,[CH3][CH2][CH1]=[CH1][CH2][CH1]=[CH1][CH2][CH1]=[CH1][CH2][CH1]
biosmarts,1347,8368,Un8368,[CH1][CH2][CH2][CH2][NH0]=[CH0]([NH2])[NH2]
biosmarts,1348,8370,Un8370,[CH0][NH1][CH2]c
biosmarts,1349,8371,Un8371,c[CH0](=[OH0])[NH1][CH1]
biosmarts,1350,8373,Un8373,c[CH2][OH1]
biosmarts,1351,8374,Un8374,c[OH0][CH1]([CH1])c
biosmarts,1352,8375,Un8375,[CH1][CH2][OH0]c
biosmarts,1353,8376,Un8376,[CH1][OH0]c
biosmarts,1354,8377,Un8377,[CH1][CH2][CH2][SH0][CH3]
biosmarts,1355,8379,Un8379,[CH3][CH2][CH2][CH2][CH2][CH1]
biosmarts,1356,8380,Un8380,[CH3][CH2][CH2][CH2][CH2][CH2][CH2][CH2][CH1]
biosmarts,1357,8383,Un8383,[CH0]([CH3])[CH2][CH2][CH0]
biosmarts,1358,8384,Un8384,[CH1][CH0](=[OH0])[NH1][CH1]([CH2]c)[CH0](=[OH0])[OH1]
biosmarts,1359,8385,Un8385,[CH1]n
biosmarts,1360,8386,Un8386,[CH3][OH0][CH1]
biosmarts,1361,8387,Un8387,[CH1][CH2][CH1]([CH1])[OH1]
biosmarts,1362,8388,Un8388,[CH1][CH1]([CH1]([CH2][OH1])[OH1])[OH1]
biosmarts,1363,8389,Un8389,[CH1][NH1][CH3]
biosmarts,1364,8390,Un8390,c[CH3]
biosmarts,1365,8391,Un8391,[CH1][CH0](=[OH0])[NH2]
biosmarts,1366,8392,Un8392,[CH0][CH1]=[CH1][CH0]
biosmarts,1367,8394,Un8394,[CH1][CH2][CH2]c
biosmarts,1368,8395,Un8395,[CH1][CH2][CH2][CH2][CH0](=[OH0])[OH1]
biosmarts,1369,8396,Un8396,[CH1][CH2][CH0](=[OH0])[NH2]
biosmarts,1370,8397,Un8397,[CH1][CH2][CH0][CH3]
biosmarts,1371,8398,Un8398,[CH1][OH0][PH0](=[OH0])([OH1])[OH1]
biosmarts,1372,8399,Un8399,[CH0][CH0](=[OH0])[OH1]
biosmarts,1373,8400,Un8400,[CH0]([CH1])[CH0](=[OH0])[OH0][CH3]
biosmarts,1374,8403,Un8403,[CH1][CH2][CH1]
biosmarts,1375,8408,Un8408,[CH1][CH1]([CH2][CH1])[CH1]
biosmarts,1376,8409,Un8409,[CH2]([CH2][CH0](=[OH0])[OH1])[CH1]
biosmarts,1377,8412,Un8412,[CH1][CH0](=[OH0])[OH0][CH1]
biosmarts,1378,8413,Un8413,[CH0][CH2][OH1]
biosmarts,1379,8414,Un8414,[NH0][CH0](=[OH0])[CH1]
biosmarts,1380,8415,Un8415,[CH1][CH2][CH0](=[OH0])[OH1]
biosmarts,1381,8417,Un8417,[CH1][CH2][CH2][CH2][CH2][NH2]
biosmarts,1382,8419,Un8419,[CH3][CH0](=[OH0])[OH0][CH0]
biosmarts,1383,8420,Un8420,[CH0][CH0](=[OH0])[OH0][CH1]
biosmarts,1384,8423,Un8423,[CH1][CH1]([CH3])[OH0][CH1]
biosmarts,1385,8424,Un8424,c[CH0](=[OH0])[OH0][CH1]
biosmarts,1386,8425,Un8425,[CH3][CH2][CH2][CH2][CH2][CH1]([CH1]=[CH1][CH1])[OH1]
biosmarts,1387,8427,Un8427,[CH1][CH2][CH2][CH0]
biosmarts,1388,8428,Un8428,[CH0][CH1]
biosmarts,1389,8432,Un8432,[CH1][CH2][CH0](=[OH0])c
biosmarts,1390,8433,Un8433,[CH0][CH0]
biosmarts,1391,8434,Un8434,[CH1][CH2][CH0]
biosmarts,1392,8438,Un8438,[NH0]c
biosmarts,1393,8439,Un8439,[CH1][CH2][OH0][PH0](=[OH0])([OH1])[OH1]
biosmarts,1394,8441,Un8441,[CH0][CH0][CH3]
biosmarts,1395,8444,Un8444,c[CH1]=[OH0]
biosmarts,1396,8448,Un8448,c[CH1]=[CH1][CH0](=[OH0])[OH0][CH1]
biosmarts,1397,8450,Un8450,[CH3][CH0](=[OH0])[NH1][CH1]
biosmarts,1398,8452,Un8452,[CH3][SH0]c
biosmarts,1399,8455,Un8455,[CH0][NH1]c
biosmarts,1400,8460,Un8460,c[CH0](=[OH0])[OH1]
biosmarts,1401,8461,Un8461,[CH1][OH0][CH0](=[OH0])[CH3]
ring,1402,8462,Un8462,c(:c:c(:o:c:1:c(CCCO-2):c-2:c:c:3~[#8])~[#8]):c:1:3
ring,1403,8463,Un8463,[CH1]([CH1][OH0][CH1][CH1]-1~[#8])([CH1]-1~[#8])~[#8]
ring,1404,8468,Un8468,[CH1]([CH1][OH0][CH1]-1~[#7])([CH1]-1~[#8])~[#8]
ring,1405,8469,Un8469,c(:c:c:c:c:1):c:1
ring,1406,8471,Un8471,N(C(C(c(:c(CC-1):c(:c:c:c:c:2):c:2:3):n:3)N-1-4)~[#8])C-4~[#8]
ring,1407,8476,Un8476,[CH2]([CH2][OH0][CH0]-1~[#8])[CH1]-1~[#7]
ring,1408,8477,Un8477,C(C(C(C-1)NC-2~[#8])N-2)S-1
ring,1409,8478,Un8478,n(:c:c:c(:c:1:c:c(:c(:c:2)~[#7])~[#9])~[#8]):c:1:2
ring,1410,8479,Un8479,c(:c:c:c:c:1~[#17]):c:1
ring,1411,8481,Un8481,C(CC-1~[#8])N-1
ring,1412,8482,Un8482,c(:c(:c:c(:c:1[CH0]([OH0][CH2]-2)~[#8])~[#8])~[#8]):c:1-2
ring,1413,8483,Un8483,C(C(C(C(C-1~[#8])~[#8])~[#8])~[#8])(C-1~[#8])~[#8]
ring,1414,8484,Un8484,c(:c:o:c(:c:c(:c:c:1~[#8])~[#8]):c:1:2):c:2~[#8]
ring,1415,8486,Un8486,c(:c(:c:c:c:1~[#17])~[#8]):c:1~[#8]
ring,1416,8488,Un8488,c(:c(:c(:c:c:1:c:c:o:2):c:c:c:3~[#8]):o:3):c:1:2
ring,1417,8489,Un8489,c(:c(:n:c(:n:1)~[#8])~[#7])(:c:1~[#8])~[#7]
ring,1418,8493,Un8493,[CH1]([CH1]([CH2][CH1]-1)~[#8])[OH0]-1
ring,1419,8495,Un8495,c(:c:c:c:c:1:c:c:n:2):c:1:2
ring,1420,8496,Un8496,c(:c(:c:c:c:1)~[#16]):c:1
ring,1421,8500,Un8500,[CH1]([CH1]([CH2][CH0]-1[CH1]([CH0]([CH0]([CH2]-2)~[#8])[CH1][CH0]=[CH1]-3)[CH2]-3)~[#8])[CH0]-1-2
ring,1422,8501,Un8501,c(:c(:n:c(:n:1)~[#7])~[#7]):c:1~[#8]
ring,1423,8504,Un8504,C(CCC(C-1CCC-2=CC(CC-3)~[#8])C-2-3)(C-1CC-4)C-4
ring,1424,8513,Un8513,[CH2]([CH1]([CH1][OH0]c:1:c:c(:c:c:2)~[#8])~[#8])c:1:2
ring,1425,8516,Un8516,c(:c(:c:c:c:1CCCO-2)~[#8]):c:1-2
ring,1426,8522,Un8522,[CH1]([CH2][CH0]([CH2][CH1]-1~[#8])~[#8])([CH1]-1~[#8])~[#8]
ring,1427,8523,Un8523,[CH2]([CH1]([CH1]([CH2][OH0]-1)[CH1]-2)[CH1]-1)[OH0]-2
ring,1428,8524,Un8524,c(:c:c:c:c:1):c:1~[#7]
ring,1429,8531,Un8531,c(:c(:c:c:c:n:1):c:1:c:c:2):c:2
ring,1430,8541,Un8541,c(:c(:c:c(:c:1)~[#8])~[#8])(:c:1~[#8])~[#8]
ring,1431,8550,Un8550,c(:n:c(:n:c:1~[#7])~[#7]):n:1
ring,1432,8551,Un8551,c(:c(:n:c(:n:1)~[#7])~[#8]):c:1~[#8]
ring,1433,8556,Un8556,c(:c(:c:c:c:1:c:c:c(:o:2)~[#8])~[#8]):c:1:2
ring,1434,8558,Un8558,c(:n:c:n:c:1~[#7])(:c:1)~[#7]
ring,1435,8559,Un8559,n(:c:c:c:c:1):c:1
ring,1436,8569,Un8569,[CH1]([CH2][OH0][CH1]([CH1]-1~[#8])~[#8])([CH1]-1~[#8])~[#8]
ring,1437,8570,Un8570,C(CC(C(CCC(=CC(C=C-1)~[#8])C-1-2)C-2(C(C-3)~[#8])~[#9])C-3-4)C-4~[#8]
ring,1438,8572,Un8572,[CH1]([CH2][CH2][CH2]-1)[NH1]-1
ring,1439,8576,Un8576,[CH1]([CH2][CH2][CH1]-1)[OH0]-1
ring,1440,8577,Un8577,n(:c(:c(:c:c(:c:1)~[#8]):c:2):c:1):c:2
ring,1441,8581,Un8581,[CH1]([CH0][CH2][CH2][CH2]-1)[CH0]-1
ring,1442,8582,Un8582,c(:c(:c:c(:c:1[CH0]([CH1][CH1][OH0]-2)~[#8])~[#8])~[#8]):c:1-2
ring,1443,8584,Un8584,C(CCC(C-1CCC-2CCC-3)C-2-3)C-1
ring,1444,8587,Un8587,n(:c:c:c(:c:1:c:c:c:c:2)~[#8]):c:1:2
ring,1445,8589,Un8589,c(:c(:c:c(:c:1)~[#8])~[#8]):c:1~[#8]
ring,1446,8593,Un8593,[CH0](=[CH1][OH0][CH1]([CH0]-1)~[#8])[CH1]-1
ring,1447,8594,Un8594,c(:c(:c:c(:c:1)~[#53])~[#53]):c:1
ring,1448,8595,Un8595,[CH2]([CH2][NH0][CH2][CH2]-1)[CH0]-1
ring,1449,8603,Un8603,c(:c:c(:c:c:1)~[#17]):c:1~[#7]
ring,1450,8604,Un8604,c(:c(:c(:c:c:1:c:c:o:2):c:c:c:3~[#8]):o:3)(:c:1:2)~[#8]
ring,1451,8606,Un8606,c(:c:c:c(CCCC-1):c-1:2):c:2
ring,1452,8607,Un8607,C(CCCC-1~[#8])(C-1)~[#8]
ring,1453,8618,Un8618,[CH0]([CH1]([CH1]([CH1]=[CH1][OH0]-1)[CH1]-2~[#8])[CH1]-1~[#8])([CH1]-2-3)[OH0]-3
ring,1454,8619,Un8619,C(CCC(C-1CC(C-2~[#8])~[#8])C-2)(C-1CC=C-3C(C(CC-4)CCC-5)C-5)C-3-4
ring,1455,8620,Un8620,[CH0]([CH2][CH2][CH1][CH0]-1)[CH1]-1
ring,1456,8624,Un8624,[NH0]([CH2][CH2][CH1][CH2]-1)[CH2]-1
ring,1457,8631,Un8631,[CH2]([CH1][CH1][CH0]-1~[#8])[OH0]-1
ring,1458,8635,Un8635,c(:c:c:c(:c:1)~[#9])(:c:1)~[#7]
ring,1459,8638,Un8638,c(:n:c:n:c:1~[#7])(:c:1)~[#8]
ring,1460,8641,Un8641,c(:c:c:n:c:1~[#7]):n:1
ring,1461,8643,Un8643,c(:c:o:c(:c:c:c:c:1):c:1:2):c:2~[#8]
ring,1462,8646,Un8646,[CH2]([CH2][CH2][NH0][CH1]-1)[CH2]-1
ring,1463,8650,Un8650,c(:c:c(:c(:c:c:c:1~[#8]):c:2~[#8]):o:1):c:2
ring,1464,8655,Un8655,c(:c:c(:n:c:1)~[#8]):n:1
ring,1465,8660,Un8660,[CH1]([CH2][CH2][CH1]-1)[CH0]-1
ring,1466,8664,Un8664,[CH1]([CH2][CH2][CH0][CH1]-1)[CH2]-1
ring,1467,8667,Un8667,c(:c:c(:c:c:1)~[#7]):c:1~[#8]
ring,1468,8670,Un8670,[CH0]([CH1][CH2][CH2]-1)[CH0]-1~[#8]
ring,1469,8671,Un8671,c(:c(:c(:c:c:1~[#8]):c:c:c:2~[#8]):o:2):c:1~[#8]
ring,1470,8672,Un8672,C(CC(C-1)~[#8])N-1
ring,1471,8677,Un8677,C(C(COc:1:c:c(:c:c:2)~[#8])~[#8])c:1:2
ring,1472,8680,Un8680,c(:c:c:c:c:1~[#8])(:c:1)~[#7]
ring,1473,8685,Un8685,c(:c(:c(:c(CCO-1):c:2)C-1~[#8])~[#8]):c:2
ring,1474,8687,Un8687,c(:c:c(:c:c:1~[#9])~[#8]):c:1
ring,1475,8688,Un8688,[CH0]([CH2]-1)[OH0]-1
ring,1476,8689,Un8689,n(:c:n:c:1:c:n:c(:n:2)~[#7]):c:1:2
ring,1477,8690,Un8690,c(:c:c:c:c:1:c(:c:c:n:2)~[#8])(:c:1:2)~[#8]
ring,1478,8691,Un8691,C(CCC(C-1CC(C-2CCC-3)~[#8])C-2-3)C-1
ring,1479,8695,Un8695,c(:c:c(:c(:c:1)C(CCC(C-2CC-3)C-3~[#8])C-2C-4)C-4)(:c:1)~[#8]
ring,1480,8700,Un8700,c(:c(:c:c(:c:1:c(:c(:c:o:2)~[#8])~[#8])~[#8])~[#8])(:c:1:2)~[#8]
ring,1481,8706,Un8706,[CH0]([CH2][CH2][CH1]([CH0]-1)~[#8])([CH1]-1[CH2][CH2][CH0]-2)[CH1]-2
ring,1482,8710,Un8710,C(CCC-1CCCC-2)C-1-2
ring,1483,8711,Un8711,[NH1]([CH2][CH2][NH0][CH2]-1)[CH2]-1
ring,1484,8713,Un8713,c(:c:c:c(:n:1)~[#17]):c:1
ring,1485,8717,Un8717,[CH0]([CH2][CH1][CH0]([CH1]-1[CH2][CH2][CH0]-2=[CH1][CH0][CH1]=[CH1]-3)[CH0]-2-3)([CH1]-1[CH2][CH1]-4)[CH0]-4
ring,1486,8718,Un8718,[CH2]([CH2][NH0][CH2][CH2]-1)[NH0]-1
ring,1487,8721,Un8721,[CH1]([CH1][CH1][OH0]-1)[CH0]-1~[#8]
ring,1488,8726,Un8726,[CH1]([CH1]([CH2]c(:c-1:c:c(:c:2)~[#8]):c:2)[NH0][CH2][CH2]-3)[CH0]-1-3
ring,1489,8731,Un8731,[NH0]([CH2][CH2][CH1][CH1]-1)[CH2]-1
ring,1490,8733,Un8733,c(:n:c(:c:c:1~[#7])~[#7])(:n:1)~[#7]
ring,1491,8735,Un8735,c(:c(:c:c(:c:1)~[#7])~[#7])(:c:1)~[#7]
ring,1492,8737,Un8737,c(:c(:c(:c:c:1)~[#7])~[#8]):c:1
ring,1493,8740,Un8740,C(CCC-1C(C(CC-2)C(C(C-3)CC(C-4)~[#8])C-4)C-3)C-1-2
ring,1494,8743,Un8743,c(:n:c(:n:c:1)~[#8])(:c:1)~[#7]
ring,1495,8744,Un8744,C(C=CC-1)N-1
ring,1496,8749,Un8749,C(C(C(C-1)~[#8])~[#8])O-1
ring,1497,8751,Un8751,[CH1]([CH0]-1)[OH0]-1
ring,1498,8756,Un8756,[CH2]([CH2][CH1][OH0]-1)[CH2]-1
ring,1499,8757,Un8757,C(CNC-1)S-1
ring,1500,8760,Un8760,n(:c:n:c:1:c(:n:c:n:2)~[#7]):c:1:2
ring,1501,8771,Un8771,C(CCNC-1)(C-1)~[#8]
ring,1502,8774,Un8774,[CH2]([CH2][CH0]([NH1]-1)~[#8])[CH1]-1
ring,1503,8775,Un8775,c(:n:c:n:c:1~[#7])(:n:1)~[#8]
ring,1504,8777,Un8777,c(:c:c(:n:c:1~[#7])~[#7]):n:1
ring,1505,8780,Un8780,c(:c:c:c:c:1:c:c:c:o:2):c:1:2
ring,1506,8786,Un8786,C(CCCC-1)C-1~[#7]
ring,1507,8811,Un8811,c(:c:o:c:c:1~[#8]):c:1~[#8]
ring,1508,8814,Un8814,c(:n:c:n:c:1:n:c:n:2):c:1:2
ring,1509,8815,Un8815,[CH1]([CH1][OH0][CH0]([CH2]-1)~[#8])[CH1]-1~[#8]
ring,1510,8817,Un8817,c(:c(:c:c:c(:o:1)~[#8]):c:1:c:c:2:o:c:c:3)(:c:2:3)~[#8]
ring,1511,8820,Un8820,c(:n:c:c:c:1~[#8])(:n:1)~[#7]
ring,1512,8839,Un8839,n(:c(:c(:c(:n:c:1):n:2):n:1)~[#8]):c:2~[#7]
ring,1513,8841,Un8841,c(:c(:c:c(:c:1:c(:c(:c:2)~[#8])~[#8]):o:2)~[#8]):c:1~[#8]
ring,1514,8844,Un8844,C(=CCSC-1C(C-2~[#8])~[#7])N-1-2
ring,1515,8846,Un8846,[CH1]([CH2][CH1]([CH0][CH1]-1)~[#8])([CH0]-1)~[#8]
ring,1516,8847,Un8847,[CH1]([CH1]([CH1]([CH2][CH1]-1)~[#7])~[#8])[OH0]-1
ring,1517,8849,Un8849,c(:c:n:c(:n:1)~[#8]):c:1~[#8]
ring,1518,8855,Un8855,c(:c:c:c(:c:1:c(:c:2:c:c:c:3):c:3):n:2):c:1
ring,1519,8856,Un8856,C(CNC-1~[#8])N-1
ring,1520,8857,Un8857,c(:c(:c:c(CCCC-1):c-1:2)~[#8])(:c:2)~[#8]
ring,1521,8859,Un8859,c(:c:c:c(:c:1:c:n:c:2):c:2):c:1
ring,1522,8881,Un8881,C(COC-1~[#8])C-1
ring,1523,8882,Un8882,C(CCC-1C(C(C(C-2)~[#8])C(CCC(C=3)~[#8])C=3C-4)C-4)(C-1-2)~[#8]
ring,1524,8885,Un8885,[CH0]([CH0]=[CH0][CH0]-1~[#8])[OH0]-1
ring,1525,8892,Un8892,c(:c:c:c:c:1[OH0][CH0][CH1][CH1]-2):c:1-2
ring,1526,8894,Un8894,[CH0]([CH2][CH2][CH2][CH2]-1)[CH2]-1
ring,1527,8904,Un8904,c(:c:c(:c(:n:c:n:1)~[#7])c:1:c:2)(:c:2~[#8])~[#8]
ring,1528,8906,Un8906,[CH1]([CH2][CH2][CH2][CH2]-1)[CH2]-1
ring,1529,8907,Un8907,C(CC(C(C-1~[#8])~[#8])~[#7])O-1
ring,1530,8910,Un8910,C(C(Cc(:c:n:c:1:c:c:c:2):c:1:3)~[#7])c:2:3
ring,1531,8922,Un8922,c1ccccc1-c
ring,1532,8923,Un8923,[cD2]1ccc[cD2]c1-c(c)c
ring,1533,8924,Un8924,"[C](-,=[C]-,=1)-,=[C](-,=[C]-,=2)-[C](-,=[C]-,=[C]-,=[C]-,=2-,=[O])-,=[C](-,=[C]-,=3)-,=[C]-,=1-,=[C](-,=[C]-,=4)-,=[C](-,=[C]-,=3)-,=[C]-,=[C]-,=4"
insilico,1534,8925,Un8925,[CH3][NH0+]([CH3])([CH3])[CH2][CH2][OH0][PX4](=[OH0])[OX2]
insilico,1535,8926,Un8926,[cX3](a)(a)[OH0][CX4][CH0](=[OH0])[NH1][CH2][CH1]1[CH2][CH2][CH1]([CH2][CH2]1)[CH0](=[OH0])[OH1]
insilico,1536,8927,Un8927,[cH1]1[cH0]([nH1][cH1][nH0]1)[CH2][CH1]([CX3])[NX3]
insilico,1537,8929,Un8929,[CX3](=[OH0])[NH0]1[CH2][CH2][CH1]([CH2][CH2]1)[CH0](=[OH0])[NX3]
