fpType,absIndex,typeIndex,fpName,pos,neg,smarts,description
kroth,5959,4551,Un5959,FALSE,TRUE,O=CNc1cccc2ccccc12,
kroth,5960,4552,Un5960,TRUE,TRUE,O=CNC1CCCCC1,
kroth,5964,4556,Un5964,TRUE,FALSE,O=CNCCCCNC=O,
kroth,5965,4557,Un5965,TRUE,TRUE,O=CNCCNC=O,
kroth,5966,4558,Un5966,TRUE,TRUE,O=CNCCOC=O,
kroth,5967,4559,Un5967,TRUE,TRUE,O=CNCNC=O,
kroth,5979,4571,Un5979,FALSE,TRUE,O=CNN=Cc1ccccc1,
kroth,5987,4579,Un5987,FALSE,TRUE,O=CNNC=O,
kroth,5989,4581,Un5989,TRUE,TRUE,O=CNS(=O)=O,
kroth,5991,4583,Un5991,TRUE,TRUE,O=COc1ccccc1,
kroth,5997,4589,Un5997,FALSE,TRUE,O=S(=O)c1ccc2ccccc2c1,
kroth,5999,4591,Un5999,TRUE,TRUE,O=S(=O)c1ccccc1,
kroth,6001,4593,Un6001,FALSE,TRUE,O=S(=O)N1CCCCC1,
kroth,6002,4594,Un6002,TRUE,FALSE,O=S(=O)N1CCNCC1,
kroth,6010,4602,Un6010,FALSE,TRUE,O=S(=O)Oc1ccccc1,
kroth,6018,4610,Un6018,TRUE,TRUE,OC(=O)C=C,
kroth,6020,4612,Un6020,TRUE,TRUE,OC(=O)C=Cc1ccccc1,
kroth,6029,4621,Un6029,FALSE,TRUE,OC(=O)c1cc2ccccc2[nH]1,
kroth,6030,4622,Un6030,FALSE,TRUE,OC(=O)c1ccc(C=O)c(C=O)c1,
kroth,6031,4623,Un6031,FALSE,TRUE,OC(=O)c1ccc(C=O)cc1,
kroth,6036,4628,Un6036,FALSE,TRUE,OC(=O)c1ccc(Cl)cc1,
kroth,6041,4633,Un6041,TRUE,TRUE,OC(=O)c1ccc(O)cc1,
kroth,6043,4635,Un6043,FALSE,TRUE,OC(=O)C1CCC=CC1,
kroth,6046,4638,Un6046,FALSE,TRUE,OC(=O)c1cccc(Br)c1,
kroth,6047,4639,Un6047,FALSE,TRUE,OC(=O)c1cccc(c1)[N+](=O)[O-],
kroth,6048,4640,Un6048,FALSE,TRUE,OC(=O)c1cccc(c1)C(=O)O,
kroth,6053,4645,Un6053,TRUE,TRUE,OC(=O)c1ccccc1,
kroth,6054,4646,Un6054,TRUE,TRUE,OC(=O)c1ccccc1C(=O)O,
kroth,6055,4647,Un6055,TRUE,TRUE,OC(=O)c1ccccc1C=O,
kroth,6057,4649,Un6057,FALSE,TRUE,OC(=O)c1ccccc1NC=O,
kroth,6058,4650,Un6058,TRUE,TRUE,OC(=O)c1ccccc1O,
kroth,6059,4651,Un6059,TRUE,TRUE,OC(=O)C1CCCN1,
kroth,6060,4652,Un6060,TRUE,TRUE,OC(=O)c1ccco1,
kroth,6061,4653,Un6061,TRUE,TRUE,OC(=O)c1cccs1,
kroth,6065,4657,Un6065,FALSE,TRUE,OC(=O)CC(=O)O,
kroth,6067,4659,Un6067,TRUE,TRUE,OC(=O)Cc1ccccc1,
kroth,6069,4661,Un6069,TRUE,TRUE,OC(=O)CCC(=O)O,
kroth,6071,4663,Un6071,TRUE,TRUE,OC(=O)CCC=O,
kroth,6072,4664,Un6072,TRUE,TRUE,OC(=O)CCc1c[nH]c2ccccc12,
kroth,6073,4665,Un6073,TRUE,TRUE,OC(=O)CCc1ccccc1,
kroth,6074,4666,Un6074,TRUE,TRUE,OC(=O)CCCC(=O)O,
kroth,6075,4667,Un6075,TRUE,TRUE,OC(=O)CCCC=O,
kroth,6076,4668,Un6076,TRUE,TRUE,OC(=O)CCCCC=O,
kroth,6077,4669,Un6077,TRUE,TRUE,OC(=O)CCCCCNC=O,
kroth,6079,4671,Un6079,TRUE,TRUE,OC(=O)CCCNC=O,
kroth,6082,4674,Un6082,TRUE,TRUE,OC(=O)CCNC=O,
kroth,6086,4678,Un6086,TRUE,TRUE,OC(=O)CNC=O,
kroth,6088,4680,Un6088,FALSE,TRUE,OC(=O)CNS(=O)=O,
kroth,6089,4681,Un6089,TRUE,TRUE,OC(=O)CS,
kroth,6097,4689,Un6097,TRUE,TRUE,OC(CC=C)CC=C,
kroth,6100,4692,Un6100,TRUE,TRUE,OC(F)F,
kroth,6103,4695,Un6103,TRUE,TRUE,OC=O,
kroth,6106,4698,Un6106,FALSE,TRUE,Oc1c(Br)cccc1Br,
kroth,6113,4705,Un6113,TRUE,TRUE,Oc1cc(=O)oc2ccccc12,
kroth,6116,4708,Un6116,TRUE,TRUE,Oc1cc(O)cc(O)c1,
kroth,6117,4709,Un6117,FALSE,TRUE,Oc1ccc(Br)cc1,
kroth,6118,4710,Un6118,FALSE,TRUE,Oc1ccc(Br)cc1Br,
kroth,6121,4713,Un6121,FALSE,TRUE,Oc1ccc(C=N)cc1,
kroth,6122,4714,Un6122,FALSE,TRUE,Oc1ccc(C=N)cc1O,
kroth,6125,4717,Un6125,TRUE,TRUE,Oc1ccc(C=O)cc1,
kroth,6126,4718,Un6126,TRUE,TRUE,Oc1ccc(C=O)cc1O,
kroth,6127,4719,Un6127,TRUE,TRUE,Oc1ccc(cc1)[N+](=O)[O-],
kroth,6128,4720,Un6128,FALSE,TRUE,Oc1ccc(cc1)C(=O)c2ccccc2,
kroth,6133,4725,Un6133,TRUE,TRUE,Oc1ccc(cc1)S(=O)=O,
kroth,6136,4728,Un6136,TRUE,TRUE,Oc1ccc(CCC=O)cc1,
kroth,6137,4729,Un6137,TRUE,TRUE,Oc1ccc(Cl)cc1,
kroth,6140,4732,Un6140,TRUE,TRUE,Oc1ccc(Cl)cc1C=O,
kroth,6141,4733,Un6141,TRUE,TRUE,Oc1ccc(Cl)cc1Cl,
kroth,6142,4734,Un6142,FALSE,TRUE,Oc1ccc(F)cc1,
kroth,6143,4735,Un6143,FALSE,TRUE,Oc1ccc(NC=O)cc1,
kroth,6144,4736,Un6144,TRUE,TRUE,Oc1ccc(O)cc1,
kroth,6146,4738,Un6146,TRUE,TRUE,Oc1ccc2c(=O)ccoc2c1,
kroth,6148,4740,Un6148,TRUE,TRUE,Oc1ccc2ccccc2c1,
kroth,6154,4746,Un6154,FALSE,TRUE,Oc1cccc(C=N)c1,
kroth,6155,4747,Un6155,TRUE,TRUE,Oc1cccc(C=O)c1,
kroth,6156,4748,Un6156,FALSE,TRUE,Oc1cccc(c1)[N+](=O)[O-],
kroth,6157,4749,Un6157,FALSE,TRUE,Oc1cccc(CC=O)c1,
kroth,6159,4751,Un6159,FALSE,TRUE,Oc1cccc(NC=O)c1,
kroth,6160,4752,Un6160,TRUE,TRUE,Oc1cccc(O)c1,
kroth,6161,4753,Un6161,TRUE,TRUE,Oc1cccc(O)c1O,
kroth,6162,4754,Un6162,TRUE,TRUE,OC1CCCC1,
kroth,6163,4755,Un6163,TRUE,TRUE,Oc1cccc2ccccc12,
kroth,6164,4756,Un6164,TRUE,TRUE,Oc1cccc2cccnc12,
kroth,6165,4757,Un6165,TRUE,TRUE,OC1CCCCC1,
kroth,6166,4758,Un6166,FALSE,TRUE,Oc1ccccc1[N+](=O)[O-],
kroth,6167,4759,Un6167,TRUE,TRUE,Oc1ccccc1Br,
kroth,6168,4760,Un6168,FALSE,TRUE,Oc1ccccc1C=N,
kroth,6171,4763,Un6171,TRUE,TRUE,Oc1ccccc1C=O,
kroth,6172,4764,Un6172,FALSE,TRUE,Oc1ccccc1Cc2ccccc2,
kroth,6173,4765,Un6173,TRUE,TRUE,Oc1ccccc1Cl,
kroth,6174,4766,Un6174,FALSE,TRUE,Oc1ccccc1F,
kroth,6175,4767,Un6175,TRUE,TRUE,Oc1ccccc1I,
kroth,6177,4769,Un6177,FALSE,TRUE,Oc1ccccc1NC=O,
kroth,6178,4770,Un6178,TRUE,TRUE,Oc1ccccc1O,
kroth,6180,4772,Un6180,FALSE,TRUE,Oc1cccnc1,
kroth,6186,4778,Un6186,TRUE,TRUE,OCC(=O)c1ccccc1,
kroth,6211,4803,Un6211,TRUE,TRUE,OCC(=O)O,
kroth,6212,4804,Un6212,TRUE,TRUE,OCC(=O)OCC=O,
kroth,6213,4805,Un6213,FALSE,TRUE,OCC(c1ccccc1)c2ccccc2,
kroth,6218,4810,Un6218,TRUE,TRUE,OCC=C,
kroth,6219,4811,Un6219,TRUE,TRUE,OCC=O,
kroth,6221,4813,Un6221,TRUE,TRUE,OCc1ccccc1,
kroth,6223,4815,Un6223,TRUE,TRUE,OCc1ccccc1C=O,
kroth,6225,4817,Un6225,TRUE,TRUE,OCC1OCC(O)C(O)C1O,
kroth,6226,4818,Un6226,TRUE,TRUE,OCC1OCC(O)C1O,
kroth,6228,4820,Un6228,TRUE,TRUE,OCCc1ccccc1,
kroth,6229,4821,Un6229,TRUE,TRUE,OCCCC=O,
kroth,6230,4822,Un6230,TRUE,FALSE,OCCCl,
kroth,6231,4823,Un6231,TRUE,TRUE,OCCCNC=O,
kroth,6232,4824,Un6232,TRUE,TRUE,OCCF,
kroth,6234,4826,Un6234,TRUE,TRUE,OCCNC=O,
kroth,6235,4827,Un6235,TRUE,TRUE,OCCNCCO,
kroth,6236,4828,Un6236,TRUE,TRUE,OCCNS(=O)=O,
kroth,6237,4829,Un6237,TRUE,TRUE,OCCO,
kroth,6238,4830,Un6238,TRUE,TRUE,OCCOC=O,
kroth,6239,4831,Un6239,TRUE,TRUE,OCCS,
kroth,6242,4834,Un6242,FALSE,TRUE,ON=C,
kroth,6243,4835,Un6243,TRUE,TRUE,ONC=O,
kroth,6244,4836,Un6244,TRUE,TRUE,OP(=O)(O)O,
kroth,6247,4839,Un6247,TRUE,TRUE,OS(=O)(=O)c1ccccc1,
kroth,6250,4842,Un6250,TRUE,TRUE,OS(=O)=O,
kroth,6261,4853,Un6261,TRUE,TRUE,S(c1ccccc1) ( Sc1ccccc1),
kroth,6264,4856,Un6264,TRUE,TRUE,SCC=O,
kroth,6265,4857,Un6265,TRUE,TRUE,SCc1ccccc1,
kroth,6266,4858,Un6266,TRUE,TRUE,SCCC=O,
ecfp6,6269,1,Un6269,TRUE,TRUE,ECFP6:-2145910389,
ecfp6,6270,2,Un6270,TRUE,TRUE,ECFP6:-2145886640,
ecfp6,6271,3,Un6271,TRUE,TRUE,ECFP6:-2145463494,
ecfp6,6272,4,Un6272,TRUE,TRUE,ECFP6:-2143290736,
ecfp6,6273,5,Un6273,TRUE,FALSE,ECFP6:-2135753740,
ecfp6,6274,6,Un6274,TRUE,TRUE,ECFP6:-2133101747,
ecfp6,6275,7,Un6275,TRUE,TRUE,ECFP6:-2129264906,
ecfp6,6276,8,Un6276,TRUE,TRUE,ECFP6:-2126392579,
ecfp6,6277,9,Un6277,TRUE,TRUE,ECFP6:-2124164960,
ecfp6,6278,10,Un6278,TRUE,TRUE,ECFP6:-2124081867,
ecfp6,6279,11,Un6279,TRUE,TRUE,ECFP6:-2121384067,
ecfp6,6280,12,Un6280,TRUE,TRUE,ECFP6:-2118842148,
ecfp6,6281,13,Un6281,TRUE,TRUE,ECFP6:-2116198713,
ecfp6,6282,14,Un6282,TRUE,TRUE,ECFP6:-2114446392,
ecfp6,6283,15,Un6283,TRUE,TRUE,ECFP6:-2113420786,
ecfp6,6285,17,Un6285,TRUE,TRUE,ECFP6:-2104851745,
ecfp6,6286,18,Un6286,TRUE,TRUE,ECFP6:-2101382639,
ecfp6,6287,19,Un6287,TRUE,TRUE,ECFP6:-2100287608,
ecfp6,6288,20,Un6288,TRUE,TRUE,ECFP6:-2098719325,
ecfp6,6289,21,Un6289,FALSE,TRUE,ECFP6:-2098516804,
ecfp6,6290,22,Un6290,TRUE,TRUE,ECFP6:-2094027538,
ecfp6,6291,23,Un6291,TRUE,TRUE,ECFP6:-2090470536,
ecfp6,6292,24,Un6292,TRUE,TRUE,ECFP6:-2087874551,
ecfp6,6293,25,Un6293,TRUE,TRUE,ECFP6:-2078917186,
ecfp6,6294,26,Un6294,TRUE,TRUE,ECFP6:-2078239523,
ecfp6,6295,27,Un6295,TRUE,TRUE,ECFP6:-2075546127,
ecfp6,6296,28,Un6296,TRUE,TRUE,ECFP6:-2075013767,
ecfp6,6297,29,Un6297,TRUE,TRUE,ECFP6:-2074876380,
ecfp6,6298,30,Un6298,TRUE,TRUE,ECFP6:-2072256951,
ecfp6,6299,31,Un6299,TRUE,TRUE,ECFP6:-2066149583,
ecfp6,6300,32,Un6300,FALSE,TRUE,ECFP6:-2061858470,
ecfp6,6301,33,Un6301,TRUE,TRUE,ECFP6:-2049386270,
ecfp6,6302,34,Un6302,TRUE,TRUE,ECFP6:-2048744567,
ecfp6,6303,35,Un6303,TRUE,TRUE,ECFP6:-2047251549,
ecfp6,6304,36,Un6304,FALSE,TRUE,ECFP6:-2046108133,
ecfp6,6305,37,Un6305,TRUE,TRUE,ECFP6:-2044401470,
ecfp6,6306,38,Un6306,TRUE,TRUE,ECFP6:-2038449433,
ecfp6,6307,39,Un6307,TRUE,TRUE,ECFP6:-2035159454,
ecfp6,6308,40,Un6308,TRUE,TRUE,ECFP6:-2033774934,
ecfp6,6309,41,Un6309,TRUE,TRUE,ECFP6:-2030939070,
ecfp6,6310,42,Un6310,TRUE,TRUE,ECFP6:-2030305973,
ecfp6,6311,43,Un6311,TRUE,TRUE,ECFP6:-2026315407,
ecfp6,6313,45,Un6313,TRUE,TRUE,ECFP6:-2022139491,
ecfp6,6314,46,Un6314,TRUE,TRUE,ECFP6:-2019425053,
ecfp6,6316,48,Un6316,TRUE,TRUE,ECFP6:-2015207159,
ecfp6,6317,49,Un6317,TRUE,TRUE,ECFP6:-2014766407,
ecfp6,6318,50,Un6318,TRUE,TRUE,ECFP6:-2014412235,
ecfp6,6319,51,Un6319,FALSE,TRUE,ECFP6:-2014041916,
ecfp6,6321,53,Un6321,TRUE,TRUE,ECFP6:-2009324839,
ecfp6,6322,54,Un6322,TRUE,TRUE,ECFP6:-2008051339,
ecfp6,6323,55,Un6323,TRUE,TRUE,ECFP6:-2007276245,
ecfp6,6324,56,Un6324,TRUE,TRUE,ECFP6:-2000301424,
ecfp6,6325,57,Un6325,TRUE,TRUE,ECFP6:-1998315089,
ecfp6,6326,58,Un6326,TRUE,TRUE,ECFP6:-1997107826,
ecfp6,6327,59,Un6327,TRUE,TRUE,ECFP6:-1993148702,
ecfp6,6329,61,Un6329,FALSE,TRUE,ECFP6:-1990936400,
ecfp6,6330,62,Un6330,TRUE,TRUE,ECFP6:-1990227648,
ecfp6,6331,63,Un6331,TRUE,FALSE,ECFP6:-1989183040,
ecfp6,6332,64,Un6332,TRUE,TRUE,ECFP6:-1988899226,
ecfp6,6333,65,Un6333,TRUE,TRUE,ECFP6:-1988521759,
ecfp6,6334,66,Un6334,TRUE,TRUE,ECFP6:-1985886593,
ecfp6,6335,67,Un6335,TRUE,FALSE,ECFP6:-1982558098,
ecfp6,6336,68,Un6336,TRUE,TRUE,ECFP6:-1981687935,
ecfp6,6337,69,Un6337,TRUE,TRUE,ECFP6:-1981617739,
ecfp6,6338,70,Un6338,TRUE,TRUE,ECFP6:-1980926774,
ecfp6,6339,71,Un6339,TRUE,TRUE,ECFP6:-1979469499,
ecfp6,6340,72,Un6340,TRUE,FALSE,ECFP6:-1977804104,
ecfp6,6341,73,Un6341,TRUE,TRUE,ECFP6:-1976823251,
ecfp6,6342,74,Un6342,TRUE,TRUE,ECFP6:-1972156188,
ecfp6,6343,75,Un6343,TRUE,FALSE,ECFP6:-1971782385,
ecfp6,6344,76,Un6344,TRUE,TRUE,ECFP6:-1967232106,
ecfp6,6345,77,Un6345,TRUE,TRUE,ECFP6:-1965138341,
ecfp6,6346,78,Un6346,TRUE,TRUE,ECFP6:-1962780935,
ecfp6,6347,79,Un6347,FALSE,TRUE,ECFP6:-1955959257,
ecfp6,6348,80,Un6348,TRUE,TRUE,ECFP6:-1952865513,
ecfp6,6349,81,Un6349,TRUE,TRUE,ECFP6:-1952168937,
ecfp6,6350,82,Un6350,TRUE,TRUE,ECFP6:-1951192287,
ecfp6,6351,83,Un6351,TRUE,TRUE,ECFP6:-1949624908,
ecfp6,6352,84,Un6352,TRUE,TRUE,ECFP6:-1948933929,
ecfp6,6353,85,Un6353,FALSE,TRUE,ECFP6:-1947300539,
ecfp6,6354,86,Un6354,TRUE,TRUE,ECFP6:-1947150114,
ecfp6,6356,88,Un6356,TRUE,TRUE,ECFP6:-1943046520,
ecfp6,6358,90,Un6358,FALSE,TRUE,ECFP6:-1942317444,
ecfp6,6359,91,Un6359,TRUE,TRUE,ECFP6:-1940402703,
ecfp6,6360,92,Un6360,TRUE,TRUE,ECFP6:-1939932314,
ecfp6,6361,93,Un6361,TRUE,TRUE,ECFP6:-1939372245,
ecfp6,6362,94,Un6362,FALSE,TRUE,ECFP6:-1935071990,
ecfp6,6363,95,Un6363,FALSE,TRUE,ECFP6:-1934443083,
ecfp6,6364,96,Un6364,TRUE,TRUE,ECFP6:-1930318958,
ecfp6,6365,97,Un6365,TRUE,TRUE,ECFP6:-1926902634,
ecfp6,6366,98,Un6366,TRUE,TRUE,ECFP6:-1923447330,
ecfp6,6367,99,Un6367,TRUE,TRUE,ECFP6:-1917440730,
ecfp6,6368,100,Un6368,TRUE,TRUE,ECFP6:-1915969755,
ecfp6,6369,101,Un6369,TRUE,TRUE,ECFP6:-1915283553,
ecfp6,6370,102,Un6370,TRUE,TRUE,ECFP6:-1914365413,
ecfp6,6371,103,Un6371,TRUE,TRUE,ECFP6:-1913475110,
ecfp6,6372,104,Un6372,TRUE,TRUE,ECFP6:-1911561263,
ecfp6,6373,105,Un6373,TRUE,TRUE,ECFP6:-1910496346,
ecfp6,6374,106,Un6374,TRUE,TRUE,ECFP6:-1908652580,
ecfp6,6375,107,Un6375,TRUE,TRUE,ECFP6:-1907542613,
ecfp6,6376,108,Un6376,TRUE,TRUE,ECFP6:-1907512946,
ecfp6,6377,109,Un6377,TRUE,TRUE,ECFP6:-1907119120,
ecfp6,6378,110,Un6378,TRUE,TRUE,ECFP6:-1902313901,
ecfp6,6379,111,Un6379,TRUE,FALSE,ECFP6:-1901541936,
ecfp6,6380,112,Un6380,TRUE,TRUE,ECFP6:-1901000158,
ecfp6,6381,113,Un6381,TRUE,TRUE,ECFP6:-1899684221,
ecfp6,6382,114,Un6382,TRUE,FALSE,ECFP6:-1899240542,
ecfp6,6384,116,Un6384,TRUE,TRUE,ECFP6:-1893325753,
ecfp6,6385,117,Un6385,TRUE,FALSE,ECFP6:-1892509888,
ecfp6,6386,118,Un6386,TRUE,TRUE,ECFP6:-1892135336,
ecfp6,6387,119,Un6387,TRUE,TRUE,ECFP6:-1888220342,
ecfp6,6388,120,Un6388,TRUE,TRUE,ECFP6:-1887931418,
ecfp6,6389,121,Un6389,TRUE,TRUE,ECFP6:-1885755138,
ecfp6,6390,122,Un6390,TRUE,TRUE,ECFP6:-1883818370,
ecfp6,6391,123,Un6391,TRUE,TRUE,ECFP6:-1882818802,
ecfp6,6392,124,Un6392,FALSE,TRUE,ECFP6:-1881371249,
ecfp6,6393,125,Un6393,TRUE,TRUE,ECFP6:-1879818798,
ecfp6,6394,126,Un6394,TRUE,TRUE,ECFP6:-1878628914,
ecfp6,6395,127,Un6395,TRUE,TRUE,ECFP6:-1878045537,
ecfp6,6396,128,Un6396,FALSE,TRUE,ECFP6:-1877513257,
ecfp6,6397,129,Un6397,TRUE,TRUE,ECFP6:-1876567787,
ecfp6,6398,130,Un6398,TRUE,TRUE,ECFP6:-1875597010,
ecfp6,6399,131,Un6399,TRUE,TRUE,ECFP6:-1875313246,
ecfp6,6400,132,Un6400,TRUE,TRUE,ECFP6:-1874754160,
ecfp6,6401,133,Un6401,TRUE,FALSE,ECFP6:-1873618087,
ecfp6,6402,134,Un6402,TRUE,TRUE,ECFP6:-1870464445,
ecfp6,6403,135,Un6403,TRUE,TRUE,ECFP6:-1868337068,
ecfp6,6404,136,Un6404,TRUE,TRUE,ECFP6:-1865276293,
ecfp6,6406,138,Un6406,TRUE,TRUE,ECFP6:-1863872668,
ecfp6,6407,139,Un6407,TRUE,TRUE,ECFP6:-1860971449,
ecfp6,6408,140,Un6408,FALSE,TRUE,ECFP6:-1860221391,
ecfp6,6409,141,Un6409,FALSE,TRUE,ECFP6:-1856370315,
ecfp6,6410,142,Un6410,TRUE,TRUE,ECFP6:-1852235904,
ecfp6,6411,143,Un6411,FALSE,TRUE,ECFP6:-1851989566,
ecfp6,6412,144,Un6412,TRUE,TRUE,ECFP6:-1849231606,
ecfp6,6414,146,Un6414,TRUE,TRUE,ECFP6:-1846342056,
ecfp6,6415,147,Un6415,TRUE,TRUE,ECFP6:-1845902718,
ecfp6,6416,148,Un6416,TRUE,TRUE,ECFP6:-1840834611,
ecfp6,6417,149,Un6417,TRUE,TRUE,ECFP6:-1835899761,
ecfp6,6418,150,Un6418,TRUE,FALSE,ECFP6:-1830567628,
ecfp6,6419,151,Un6419,TRUE,TRUE,ECFP6:-1829124410,
ecfp6,6420,152,Un6420,TRUE,TRUE,ECFP6:-1828737432,
ecfp6,6421,153,Un6421,FALSE,TRUE,ECFP6:-1828059318,
ecfp6,6422,154,Un6422,TRUE,TRUE,ECFP6:-1826502071,
ecfp6,6423,155,Un6423,TRUE,FALSE,ECFP6:-1824163201,
ecfp6,6424,156,Un6424,FALSE,TRUE,ECFP6:-1821883096,
ecfp6,6425,157,Un6425,TRUE,TRUE,ECFP6:-1821468646,
ecfp6,6426,158,Un6426,TRUE,TRUE,ECFP6:-1820888521,
ecfp6,6427,159,Un6427,TRUE,TRUE,ECFP6:-1818571805,
ecfp6,6428,160,Un6428,TRUE,TRUE,ECFP6:-1818417626,
ecfp6,6429,161,Un6429,TRUE,TRUE,ECFP6:-1814480656,
ecfp6,6430,162,Un6430,TRUE,TRUE,ECFP6:-1812997732,
ecfp6,6431,163,Un6431,TRUE,TRUE,ECFP6:-1812822688,
ecfp6,6432,164,Un6432,TRUE,TRUE,ECFP6:-1811998909,
ecfp6,6433,165,Un6433,TRUE,TRUE,ECFP6:-1810881269,
ecfp6,6434,166,Un6434,TRUE,TRUE,ECFP6:-1809286557,
ecfp6,6435,167,Un6435,FALSE,TRUE,ECFP6:-1809110872,
ecfp6,6436,168,Un6436,TRUE,FALSE,ECFP6:-1806744227,
ecfp6,6437,169,Un6437,FALSE,TRUE,ECFP6:-1802507498,
ecfp6,6438,170,Un6438,TRUE,TRUE,ECFP6:-1798268938,
ecfp6,6439,171,Un6439,TRUE,TRUE,ECFP6:-1788865226,
ecfp6,6440,172,Un6440,TRUE,TRUE,ECFP6:-1782870949,
ecfp6,6441,173,Un6441,TRUE,TRUE,ECFP6:-1780596051,
ecfp6,6442,174,Un6442,TRUE,FALSE,ECFP6:-1776945319,
ecfp6,6443,175,Un6443,TRUE,TRUE,ECFP6:-1775678273,
ecfp6,6444,176,Un6444,TRUE,TRUE,ECFP6:-1766293945,
ecfp6,6445,177,Un6445,TRUE,TRUE,ECFP6:-1766174115,
ecfp6,6446,178,Un6446,TRUE,TRUE,ECFP6:-1765892857,
ecfp6,6447,179,Un6447,TRUE,TRUE,ECFP6:-1764236233,
ecfp6,6448,180,Un6448,TRUE,TRUE,ECFP6:-1762033451,
ecfp6,6449,181,Un6449,TRUE,TRUE,ECFP6:-1754412426,
ecfp6,6450,182,Un6450,TRUE,TRUE,ECFP6:-1749940749,
ecfp6,6451,183,Un6451,TRUE,TRUE,ECFP6:-1749125445,
ecfp6,6452,184,Un6452,TRUE,TRUE,ECFP6:-1744228371,
ecfp6,6453,185,Un6453,TRUE,TRUE,ECFP6:-1742223512,
ecfp6,6454,186,Un6454,TRUE,TRUE,ECFP6:-1740965959,
ecfp6,6455,187,Un6455,FALSE,TRUE,ECFP6:-1734798081,
ecfp6,6456,188,Un6456,TRUE,FALSE,ECFP6:-1731431412,
ecfp6,6457,189,Un6457,FALSE,TRUE,ECFP6:-1726411004,
ecfp6,6458,190,Un6458,TRUE,TRUE,ECFP6:-1725083963,
ecfp6,6460,192,Un6460,FALSE,TRUE,ECFP6:-1723212788,
ecfp6,6461,193,Un6461,TRUE,TRUE,ECFP6:-1722101249,
ecfp6,6462,194,Un6462,TRUE,TRUE,ECFP6:-1719728134,
ecfp6,6463,195,Un6463,FALSE,TRUE,ECFP6:-1715803195,
ecfp6,6464,196,Un6464,TRUE,TRUE,ECFP6:-1714393537,
ecfp6,6466,198,Un6466,FALSE,TRUE,ECFP6:-1710293230,
ecfp6,6467,199,Un6467,TRUE,TRUE,ECFP6:-1708896615,
ecfp6,6468,200,Un6468,TRUE,TRUE,ECFP6:-1701548850,
ecfp6,6469,201,Un6469,TRUE,FALSE,ECFP6:-1698628981,
ecfp6,6470,202,Un6470,TRUE,FALSE,ECFP6:-1692403743,
ecfp6,6471,203,Un6471,TRUE,TRUE,ECFP6:-1691511413,
ecfp6,6472,204,Un6472,TRUE,FALSE,ECFP6:-1691465999,
ecfp6,6473,205,Un6473,TRUE,TRUE,ECFP6:-1685505461,
ecfp6,6474,206,Un6474,TRUE,TRUE,ECFP6:-1683060167,
ecfp6,6475,207,Un6475,TRUE,TRUE,ECFP6:-1682615821,
ecfp6,6476,208,Un6476,FALSE,TRUE,ECFP6:-1678449134,
ecfp6,6477,209,Un6477,TRUE,TRUE,ECFP6:-1678025958,
ecfp6,6478,210,Un6478,TRUE,TRUE,ECFP6:-1675366598,
ecfp6,6480,212,Un6480,TRUE,FALSE,ECFP6:-1667175276,
ecfp6,6481,213,Un6481,TRUE,TRUE,ECFP6:-1666590604,
ecfp6,6482,214,Un6482,TRUE,TRUE,ECFP6:-1665314261,
ecfp6,6483,215,Un6483,TRUE,TRUE,ECFP6:-1660638692,
ecfp6,6484,216,Un6484,TRUE,TRUE,ECFP6:-1659980306,
ecfp6,6485,217,Un6485,FALSE,TRUE,ECFP6:-1652859653,
ecfp6,6486,218,Un6486,TRUE,TRUE,ECFP6:-1652524484,
ecfp6,6487,219,Un6487,TRUE,TRUE,ECFP6:-1652220773,
ecfp6,6488,220,Un6488,TRUE,TRUE,ECFP6:-1646200261,
ecfp6,6489,221,Un6489,TRUE,TRUE,ECFP6:-1642050756,
ecfp6,6490,222,Un6490,TRUE,TRUE,ECFP6:-1636305649,
ecfp6,6491,223,Un6491,FALSE,TRUE,ECFP6:-1634361294,
ecfp6,6492,224,Un6492,TRUE,TRUE,ECFP6:-1626371187,
ecfp6,6494,226,Un6494,TRUE,TRUE,ECFP6:-1622876630,
ecfp6,6495,227,Un6495,FALSE,TRUE,ECFP6:-1621725845,
ecfp6,6496,228,Un6496,TRUE,TRUE,ECFP6:-1612467435,
ecfp6,6497,229,Un6497,TRUE,FALSE,ECFP6:-1611302312,
ecfp6,6498,230,Un6498,TRUE,TRUE,ECFP6:-1610674945,
ecfp6,6499,231,Un6499,TRUE,TRUE,ECFP6:-1610362824,
ecfp6,6501,233,Un6501,TRUE,TRUE,ECFP6:-1606665820,
ecfp6,6502,234,Un6502,TRUE,FALSE,ECFP6:-1599570602,
ecfp6,6503,235,Un6503,TRUE,TRUE,ECFP6:-1593513199,
ecfp6,6504,236,Un6504,TRUE,TRUE,ECFP6:-1587174787,
ecfp6,6505,237,Un6505,FALSE,TRUE,ECFP6:-1585393692,
ecfp6,6506,238,Un6506,TRUE,TRUE,ECFP6:-1583749151,
ecfp6,6507,239,Un6507,TRUE,TRUE,ECFP6:-1580623485,
ecfp6,6508,240,Un6508,TRUE,TRUE,ECFP6:-1579216876,
ecfp6,6509,241,Un6509,TRUE,TRUE,ECFP6:-1578024622,
ecfp6,6510,242,Un6510,TRUE,TRUE,ECFP6:-1578006997,
ecfp6,6511,243,Un6511,TRUE,TRUE,ECFP6:-1576202652,
ecfp6,6512,244,Un6512,TRUE,TRUE,ECFP6:-1575340491,
